date,province,x,y
2021-01-26,Valladolid,12.059266,46.95063
2021-01-27,Valladolid,19.037182,47.455654
2021-01-28,Valladolid,25.69296,46.176197
2021-01-29,Valladolid,32.417007,42.630074
2021-01-30,Valladolid,38.386406,38.170193
2021-01-31,Valladolid,41.016266,35.68614
2020-12-01,Zamora,-87.87917,-15.22595
2020-12-02,Zamora,-87.85865,-14.62071
2020-12-03,Zamora,-87.911026,-13.803119
2020-12-04,Zamora,-88.33762,-8.810313
2020-12-05,Zamora,-86.83102,-4.782678
2020-12-06,Zamora,-87.22065,-2.7394285
2020-12-07,Zamora,-44.53545,54.198074
2020-12-08,Zamora,-37.69747,62.065403
2020-12-09,Zamora,-38.149925,61.735973
2020-12-10,Zamora,-38.539368,61.481674
2020-12-11,Zamora,-37.812817,61.90745
2020-12-12,Zamora,-38.333733,61.558502
2020-12-13,Zamora,-39.447247,60.835857
2020-12-14,Zamora,-44.21597,54.761833
2020-12-15,Zamora,-86.70111,-4.694881
2020-12-16,Zamora,-86.74842,-5.2008758
2020-12-17,Zamora,-86.72781,-5.07332
2020-12-18,Zamora,-86.785645,-5.2721367
2020-12-19,Zamora,-86.780106,-5.1377645
2020-12-20,Zamora,-86.729485,-4.8473086
2020-12-21,Zamora,-86.711,-5.02626
2020-12-22,Zamora,-86.79169,-5.583466
2020-12-23,Zamora,-88.0056,-8.157814
2020-12-24,Zamora,-86.760666,-5.2525215
2020-12-25,Zamora,-44.27427,54.56774
2020-12-26,Zamora,-44.466034,54.026253
2020-12-27,Zamora,-44.506565,53.825413
2020-12-28,Zamora,-87.41723,-1.9510757
2020-12-29,Zamora,-87.44257,-2.0403
2020-12-30,Zamora,-87.44472,-2.0862799
2020-12-31,Zamora,-87.35005,-2.9184444
2021-01-01,Zamora,-88.60635,-9.369462
2021-01-02,Zamora,-88.12704,-14.593777
2021-01-03,Zamora,-87.12281,-21.928967
2021-01-04,Zamora,-82.05608,-30.025774
2021-01-05,Zamora,-71.472374,-38.318317
2021-01-06,Zamora,-71.54917,-38.260918
2021-01-07,Zamora,-64.472565,-27.735981
2021-01-08,Zamora,-63.358006,-10.34308
2021-01-09,Zamora,-64.44449,-16.910288
2021-01-10,Zamora,-61.34489,-5.8308535
2021-01-11,Zamora,-52.077744,-3.568832
2021-01-12,Zamora,-23.261301,-24.215729
2021-01-13,Zamora,-17.406021,-50.25091
2021-01-14,Zamora,-15.72425,-62.039833
2021-01-15,Zamora,25.482586,-72.63222
2021-01-16,Zamora,42.754395,-46.63123
2021-01-17,Zamora,46.335423,-41.363976
2021-01-18,Zamora,51.21316,-23.320196
2021-01-19,Zamora,51.095787,-19.545053
2021-01-20,Zamora,51.040398,-19.183811
2021-01-21,Zamora,50.77129,-18.078548
2021-01-22,Zamora,50.524166,-16.832144
2021-01-23,Zamora,51.126064,-20.481264
2021-01-24,Zamora,51.478123,-23.84112
2021-01-25,Zamora,51.522514,-23.915483
2021-01-26,Zamora,47.406303,-39.841778
2021-01-27,Zamora,44.666626,-43.897324
2021-01-28,Zamora,27.758982,-69.080666
2021-01-29,Zamora,24.099321,-74.305466
2021-01-30,Zamora,-15.819935,-61.691265
2021-01-31,Zamora,-17.484709,-56.371494
2020-12-01,Zaragoza,15.532082,-4.712222
2020-12-02,Zaragoza,15.362301,-4.795489
2020-12-03,Zaragoza,12.299246,-6.1790137
2020-12-04,Zaragoza,10.621957,-6.9515123
2020-12-05,Zaragoza,10.594562,-6.9625263
2020-12-06,Zaragoza,8.859121,-7.075458
2020-12-07,Zaragoza,2.1158197,-5.068571
2020-12-08,Zaragoza,-6.837412,-1.9776514
2020-12-09,Zaragoza,-6.884816,-1.9288418
2020-12-10,Zaragoza,-6.3887634,-2.4588912
2020-12-11,Zaragoza,-5.080691,-4.3999047
2020-12-12,Zaragoza,-5.0287714,-4.4568567
2020-12-13,Zaragoza,-4.8072305,-4.545322
2020-12-14,Zaragoza,5.06463,-6.7244
2020-12-15,Zaragoza,13.234032,-5.688076
2020-12-16,Zaragoza,12.943479,-5.788363
2020-12-17,Zaragoza,12.136313,-6.1590395
2020-12-18,Zaragoza,12.342032,-6.0283318
2020-12-19,Zaragoza,11.497305,-6.4725327
2020-12-20,Zaragoza,12.878972,-5.7690706
2020-12-21,Zaragoza,13.090046,-5.615615
2020-12-22,Zaragoza,13.974625,-5.2216306
2020-12-23,Zaragoza,16.15642,-4.2741876
2020-12-24,Zaragoza,13.742768,-5.5552034
2020-12-25,Zaragoza,4.397977,-6.7675824
2020-12-26,Zaragoza,9.599565,-8.221215
2020-12-27,Zaragoza,11.525296,-14.573387
2020-12-28,Zaragoza,11.806063,-14.956303
2020-12-29,Zaragoza,11.746294,-15.04949
2020-12-30,Zaragoza,11.703822,-15.109407
2020-12-31,Zaragoza,11.770051,-15.2072
2021-01-01,Zaragoza,12.078854,-15.282897
2021-01-02,Zaragoza,19.88284,-17.316723
2021-01-03,Zaragoza,22.929388,-15.774447
2021-01-04,Zaragoza,26.169258,-12.449571
2021-01-05,Zaragoza,29.77468,-0.5063922
2021-01-06,Zaragoza,26.618341,-12.794827
2021-01-07,Zaragoza,35.528725,0.24584419
2021-01-08,Zaragoza,26.19765,35.85912
2021-01-09,Zaragoza,28.076567,32.296528
2021-01-10,Zaragoza,28.029696,33.47836
2021-01-11,Zaragoza,26.432512,36.45638
2021-01-12,Zaragoza,20.075502,40.43851
2021-01-13,Zaragoza,-1.0687475,36.626637
2021-01-14,Zaragoza,-10.630424,35.570274
2021-01-15,Zaragoza,-22.578913,32.920536
2021-01-16,Zaragoza,-26.854542,32.531166
2021-01-17,Zaragoza,-31.159311,31.38606
2021-01-18,Zaragoza,-36.54358,29.06138
2021-01-19,Zaragoza,-38.88901,26.690231
2021-01-20,Zaragoza,-39.394196,26.038486
2021-01-21,Zaragoza,-39.983097,25.486944
2021-01-22,Zaragoza,-39.49603,25.938993
2021-01-23,Zaragoza,-39.211266,26.27967
2021-01-24,Zaragoza,-39.248745,26.226778
2021-01-25,Zaragoza,-38.716724,27.003595
2021-01-26,Zaragoza,-36.42357,29.160172
2021-01-27,Zaragoza,-36.265415,29.276382
2021-01-28,Zaragoza,-34.45039,31.001421
2021-01-29,Zaragoza,-28.001074,32.310307
2021-01-30,Zaragoza,-26.276632,32.66301
2021-01-31,Zaragoza,-22.624794,32.685207
2020-12-01,Ávila,-89.31037,-9.749025
2020-12-02,Ávila,-89.24079,-10.211785
2020-12-03,Ávila,-89.23264,-12.0099325
2020-12-04,Ávila,-89.22971,-10.7239
2020-12-05,Ávila,-89.3987,-9.329556
2020-12-06,Ávila,-89.28665,-9.846131
2020-12-07,Ávila,-90.44969,-8.066594
2020-12-08,Ávila,-89.945274,1.2528481
2020-12-09,Ávila,-89.96628,1.5273842
2020-12-10,Ávila,-90.06091,-1.0047735
2020-12-11,Ávila,-90.78664,-1.835185
2020-12-12,Ávila,-90.85743,-7.5572124
2020-12-13,Ávila,-90.81601,-7.976884
2020-12-14,Ávila,-89.69863,-13.943641
2020-12-15,Ávila,-87.70468,-22.230495
2020-12-16,Ávila,-86.57125,-25.39036
2020-12-17,Ávila,-86.77983,-25.00268
2020-12-18,Ávila,-85.42878,-26.737494
2020-12-19,Ávila,-85.50748,-26.660961
2020-12-20,Ávila,-85.49075,-26.685495
2020-12-21,Ávila,-85.348656,-26.867321
2020-12-22,Ávila,-84.96223,-27.501648
2020-12-23,Ávila,-79.88721,-32.875854
2020-12-24,Ávila,-79.969215,-32.876637
2020-12-25,Ávila,-86.891525,-25.257391
2020-12-26,Ávila,-85.40339,-27.189264
2020-12-27,Ávila,-83.207146,-30.726276
2020-12-28,Ávila,-79.481514,-33.26669
2020-12-29,Ávila,-71.83714,-37.800045
2020-12-30,Ávila,-67.06536,-34.17083
2020-12-31,Ávila,-65.59804,-28.50674
2021-01-01,Ávila,-65.91563,-23.489355
2021-01-02,Ávila,-65.86876,-19.04997
2021-01-03,Ávila,-65.41463,-13.629683
2021-01-04,Ávila,-63.841053,-7.9812255
2021-01-05,Ávila,-25.523207,-21.847052
2021-01-06,Ávila,-53.192158,-4.972703
2021-01-07,Ávila,-25.751823,-21.677301
2021-01-08,Ávila,-17.247917,-33.47399
2021-01-09,Ávila,-18.398087,-30.797901
2021-01-10,Ávila,-17.81337,-32.089928
2021-01-11,Ávila,-16.729792,-35.582287
2021-01-12,Ávila,-17.246101,-33.88903
2021-01-13,Ávila,-18.209137,-53.78337
2021-01-14,Ávila,21.085184,-77.98524
2021-01-15,Ávila,27.703234,-70.2826
2021-01-16,Ávila,46.62304,-41.765938
2021-01-17,Ávila,52.008617,-24.557371
2021-01-18,Ávila,51.162098,-20.805012
2021-01-19,Ávila,50.425156,-17.11894
2021-01-20,Ávila,49.0229,-13.6810055
2021-01-21,Ávila,50.43754,-17.170244
2021-01-22,Ávila,50.62296,-18.105165
2021-01-23,Ávila,51.055157,-20.001776
2021-01-24,Ávila,51.419846,-22.834824
2021-01-25,Ávila,51.341698,-22.376726
2021-01-26,Ávila,51.585594,-23.436808
2021-01-27,Ávila,48.12559,-39.42483
2021-01-28,Ávila,47.364532,-40.38208
2021-01-29,Ávila,45.488426,-43.273262
2021-01-30,Ávila,27.512163,-70.42825
2021-01-31,Ávila,25.405306,-73.49232
2021-02-01,Albacete,2.225232,52.392876
2021-02-02,Albacete,11.01746,53.900837
2021-02-03,Albacete,27.977272,55.66989
2021-02-04,Albacete,38.695023,48.010754
2021-02-05,Albacete,50.984783,1.2376192
2021-02-06,Albacete,56.789062,-10.406339
2021-02-07,Albacete,43.526505,-31.802954
2021-02-08,Albacete,26.469816,-38.039845
2021-02-09,Albacete,6.291608,-34.644634
2021-02-10,Albacete,-11.763072,-22.888058
2021-02-11,Albacete,-31.813015,3.1486473
2021-02-12,Albacete,-41.29216,-6.3143473
2021-02-13,Albacete,-47.756283,-15.309768
2021-02-14,Albacete,-48.783306,-17.129534
2021-02-15,Albacete,-52.3782,-28.118944
2021-02-16,Albacete,-52.94625,-34.5252
2021-02-17,Albacete,-51.442345,-42.72153
2021-02-18,Albacete,-50.95787,-49.883045
2021-02-19,Albacete,-42.385483,-57.002533
2021-02-20,Albacete,-38.82745,-58.948456
2021-02-21,Albacete,-37.04092,-59.895042
2021-02-22,Albacete,-32.673893,-60.712883
2021-02-23,Albacete,-29.842747,-61.907276
2021-02-24,Albacete,-27.818323,-62.663868
2021-02-25,Albacete,-27.559052,-62.74382
2021-02-26,Albacete,-5.866043,-57.104443
2021-02-27,Albacete,-3.749466,-57.87241
2021-02-28,Albacete,-2.6607308,-58.26466
2021-03-01,Albacete,-0.96116227,-58.423996
2021-03-02,Albacete,5.3941965,-59.759304
2021-02-01,Alicante/Alacant,-66.74529,49.13981
2021-02-02,Alicante/Alacant,-65.668144,45.70215
2021-02-03,Alicante/Alacant,-64.301895,41.68726
2021-02-04,Alicante/Alacant,-60.99468,37.582706
2021-02-05,Alicante/Alacant,-55.50425,34.97955
2021-02-06,Alicante/Alacant,-32.843994,22.848902
2021-02-07,Alicante/Alacant,-29.76558,23.73266
2021-02-08,Alicante/Alacant,-23.877022,23.483768
2021-02-09,Alicante/Alacant,-7.909035,25.71332
2021-02-10,Alicante/Alacant,2.4582353,22.225473
2021-02-11,Alicante/Alacant,8.766851,20.817942
2021-02-12,Alicante/Alacant,12.667881,17.070694
2021-02-13,Alicante/Alacant,17.001198,14.660357
2021-02-14,Alicante/Alacant,18.983624,13.719257
2021-02-15,Alicante/Alacant,34.07801,12.919382
2021-02-16,Alicante/Alacant,37.260235,12.121576
2021-02-17,Alicante/Alacant,39.43141,12.031284
2021-02-18,Alicante/Alacant,41.73841,11.949316
2021-02-19,Alicante/Alacant,44.569965,13.635498
2021-02-20,Alicante/Alacant,45.733128,14.374233
2021-02-21,Alicante/Alacant,46.613415,14.79319
2021-02-22,Alicante/Alacant,48.18548,15.9220495
2021-02-23,Alicante/Alacant,49.34081,16.705091
2021-02-24,Alicante/Alacant,50.451042,17.400215
2021-02-25,Alicante/Alacant,51.55065,18.230295
2021-02-26,Alicante/Alacant,52.43,18.989052
2021-02-27,Alicante/Alacant,53.376766,19.64816
2021-02-28,Alicante/Alacant,53.661987,19.819683
2021-03-01,Alicante/Alacant,55.01256,20.365126
2021-03-02,Alicante/Alacant,56.52457,21.393301
2021-02-01,Almería,38.50305,-3.5064876
2021-02-02,Almería,35.762646,-11.693328
2021-02-03,Almería,21.885305,-21.735182
2021-02-04,Almería,11.29937,-18.743023
2021-02-05,Almería,4.7336874,-15.512277
2021-02-06,Almería,-3.4140346,-10.733509
2021-02-07,Almería,-5.3419995,-8.901525
2021-02-08,Almería,-15.675331,-5.584358
2021-02-09,Almería,-20.499517,-8.608414
2021-02-10,Almería,-25.514631,-13.634333
2021-02-11,Almería,-33.402424,-23.727106
2021-02-12,Almería,-35.009068,-28.266104
2021-02-13,Almería,-33.990204,-31.686106
2021-02-14,Almería,-33.420467,-32.935066
2021-02-15,Almería,-31.734436,-35.635506
2021-02-16,Almería,-30.353094,-37.43603
2021-02-17,Almería,-28.01813,-40.465015
2021-02-18,Almería,-27.133415,-41.18828
2021-02-19,Almería,-25.129328,-42.074448
2021-02-20,Almería,-24.183863,-42.17519
2021-02-21,Almería,-23.063917,-42.31237
2021-02-22,Almería,-22.315212,-42.28847
2021-02-23,Almería,-21.801872,-42.30626
2021-02-24,Almería,-21.605892,-42.34317
2021-02-25,Almería,16.782875,-11.568811
2021-02-26,Almería,17.030321,-11.302112
2021-02-27,Almería,17.525005,-11.310562
2021-02-28,Almería,17.764318,-11.239611
2021-03-01,Almería,20.561821,-11.594038
2021-03-02,Almería,61.127563,-21.194845
2021-02-01,Araba/Álava,17.33079,55.27491
2021-02-02,Araba/Álava,27.424881,55.799114
2021-02-03,Araba/Álava,35.021404,50.03779
2021-02-04,Araba/Álava,42.65748,44.761627
2021-02-05,Araba/Álava,50.743076,1.3111179
2021-02-06,Araba/Álava,56.382137,-9.784493
2021-02-07,Araba/Álava,45.30345,-25.819054
2021-02-08,Araba/Álava,38.000057,-35.785206
2021-02-09,Araba/Álava,21.671244,-37.52316
2021-02-10,Araba/Álava,9.010155,-35.246117
2021-02-11,Araba/Álava,-3.2305143,-31.702301
2021-02-12,Araba/Álava,-9.799822,-23.978842
2021-02-13,Araba/Álava,-13.589806,-19.985815
2021-02-14,Araba/Álava,-27.509745,2.6686988
2021-02-15,Araba/Álava,-33.206844,5.015794
2021-02-16,Araba/Álava,-37.076416,-2.830385
2021-02-17,Araba/Álava,-40.229477,-6.750025
2021-02-18,Araba/Álava,-44.545784,-11.182554
2021-02-19,Araba/Álava,-45.23569,-12.857064
2021-02-20,Araba/Álava,-47.2777,-15.847054
2021-02-21,Araba/Álava,-50.512012,-21.801605
2021-02-22,Araba/Álava,-51.356743,-23.67913
2021-02-23,Araba/Álava,-52.392376,-28.938396
2021-02-24,Araba/Álava,-53.127537,-31.528048
2021-02-25,Araba/Álava,-52.423176,-36.639397
2021-02-26,Araba/Álava,-52.387146,-37.089294
2021-02-27,Araba/Álava,-51.57393,-43.221992
2021-02-28,Araba/Álava,-51.72056,-42.63064
2021-03-01,Araba/Álava,-51.4801,-42.926
2021-03-02,Araba/Álava,-51.228004,-44.251793
2021-02-01,Asturias,2.159949,-4.253565
2021-02-02,Asturias,-4.489862,-1.2917849
2021-02-03,Asturias,-4.30654,1.8421863
2021-02-04,Asturias,-3.6415923,4.9053526
2021-02-05,Asturias,3.68375,7.184476
2021-02-06,Asturias,4.829751,8.329235
2021-02-07,Asturias,5.5471187,8.628578
2021-02-08,Asturias,59.97337,10.598178
2021-02-09,Asturias,60.291836,9.727631
2021-02-10,Asturias,61.093845,8.126899
2021-02-11,Asturias,61.802116,7.3489194
2021-02-12,Asturias,62.26051,7.0438166
2021-02-13,Asturias,62.954094,6.6677217
2021-02-14,Asturias,63.6363,6.422092
2021-02-15,Asturias,64.40314,5.789895
2021-02-16,Asturias,64.75214,5.24797
2021-02-17,Asturias,65.801796,4.068796
2021-02-18,Asturias,66.48984,3.2597547
2021-02-19,Asturias,67.76281,1.7980734
2021-02-20,Asturias,68.335754,1.1533318
2021-02-21,Asturias,68.984634,0.29364362
2021-02-22,Asturias,69.883354,-0.36155522
2021-02-23,Asturias,70.54001,-0.5245874
2021-02-24,Asturias,71.28426,-0.9028543
2021-02-25,Asturias,72.86728,-1.4114014
2021-02-26,Asturias,73.53582,-1.538708
2021-02-27,Asturias,74.04763,-1.627411
2021-02-28,Asturias,74.44097,-1.289681
2021-03-01,Asturias,74.96417,-1.2211049
2021-03-02,Asturias,75.29288,-1.0595878
2021-02-01,Badajoz,15.222683,-29.240433
2021-02-02,Badajoz,6.672351,-26.015219
2021-02-03,Badajoz,-1.5405167,-18.509327
2021-02-04,Badajoz,-8.085282,-13.464459
2021-02-05,Badajoz,-23.005907,-2.7559705
2021-02-06,Badajoz,-35.025406,-15.202131
2021-02-07,Badajoz,-36.029766,-16.487852
2021-02-08,Badajoz,-39.00947,-20.005165
2021-02-09,Badajoz,-42.062225,-31.187267
2021-02-10,Badajoz,-40.401875,-40.709877
2021-02-11,Badajoz,-34.11945,-47.003593
2021-02-12,Badajoz,-31.22247,-47.839752
2021-02-13,Badajoz,-7.51771,-42.64508
2021-02-14,Badajoz,-7.1516767,-42.56317
2021-02-15,Badajoz,-6.042127,-42.784008
2021-02-16,Badajoz,-2.0502412,-43.51528
2021-02-17,Badajoz,0.5238422,-43.403973
2021-02-18,Badajoz,0.18152334,-43.316105
2021-02-19,Badajoz,3.9798021,-44.346375
2021-02-20,Badajoz,4.6341605,-44.57154
2021-02-21,Badajoz,6.4971123,-45.506985
2021-02-22,Badajoz,8.192252,-46.16092
2021-02-23,Badajoz,9.378199,-46.334038
2021-02-24,Badajoz,9.661415,-46.361656
2021-02-25,Badajoz,58.963284,-27.070368
2021-02-26,Badajoz,59.008778,-27.12236
2021-02-27,Badajoz,59.03832,-27.134338
2021-02-28,Badajoz,59.190147,-27.140997
2021-03-01,Badajoz,59.501034,-27.566446
2021-03-02,Badajoz,60.375626,-28.46051
2021-02-01,Barcelona,-76.59443,7.016737
2021-02-02,Barcelona,-75.19449,6.883002
2021-02-03,Barcelona,-73.61471,6.9598694
2021-02-04,Barcelona,-72.05341,6.7596593
2021-02-05,Barcelona,-70.69394,6.7679844
2021-02-06,Barcelona,-69.39703,6.769167
2021-02-07,Barcelona,-68.5947,6.7880106
2021-02-08,Barcelona,-67.53128,6.887314
2021-02-09,Barcelona,-64.79135,7.1374645
2021-02-10,Barcelona,-62.32009,8.307885
2021-02-11,Barcelona,-60.52395,9.026517
2021-02-12,Barcelona,-58.05072,9.69079
2021-02-13,Barcelona,-57.030216,9.8425255
2021-02-14,Barcelona,-56.31424,10.128911
2021-02-15,Barcelona,-54.868324,10.845285
2021-02-16,Barcelona,-54.011974,11.20166
2021-02-17,Barcelona,-53.284348,11.47279
2021-02-18,Barcelona,-53.116222,12.222824
2021-02-19,Barcelona,-52.404144,11.718999
2021-02-20,Barcelona,-52.34679,11.733797
2021-02-21,Barcelona,-52.345585,11.7259655
2021-02-22,Barcelona,-53.10461,12.22242
2021-02-23,Barcelona,-52.26412,11.743614
2021-02-24,Barcelona,-52.235992,11.741545
2021-02-25,Barcelona,-52.12152,11.747142
2021-02-26,Barcelona,-51.990643,11.741811
2021-02-27,Barcelona,-51.736553,11.726487
2021-02-28,Barcelona,-51.538258,11.692144
2021-03-01,Barcelona,-51.049587,11.616472
2021-03-02,Barcelona,-50.94905,11.597594
2021-02-01,Bizkaia,6.9055824,28.907654
2021-02-02,Bizkaia,10.078305,28.75482
2021-02-03,Bizkaia,12.581075,28.443888
2021-02-04,Bizkaia,15.0265255,27.67803
2021-02-05,Bizkaia,16.942354,26.786568
2021-02-06,Bizkaia,19.673298,25.099264
2021-02-07,Bizkaia,24.58386,21.780428
2021-02-08,Bizkaia,26.31301,16.795364
2021-02-09,Bizkaia,27.899633,11.342752
2021-02-10,Bizkaia,27.06176,4.3322096
2021-02-11,Bizkaia,24.373095,1.7450527
2021-02-12,Bizkaia,20.213291,-0.8497883
2021-02-13,Bizkaia,13.5198965,-2.5611274
2021-02-14,Bizkaia,11.033644,-3.808896
2021-02-15,Bizkaia,9.114147,-4.0726132
2021-02-16,Bizkaia,5.2674236,-3.792247
2021-02-17,Bizkaia,3.9690475,-2.6950264
2021-02-18,Bizkaia,3.0444436,-1.9255459
2021-02-19,Bizkaia,2.4537213,-1.2732085
2021-02-20,Bizkaia,2.4945548,-1.1936792
2021-02-21,Bizkaia,2.5384777,-1.2714798
2021-02-22,Bizkaia,0.556321,0.8264061
2021-02-23,Bizkaia,0.38616586,1.0592107
2021-02-24,Bizkaia,0.31775782,1.1717373
2021-02-25,Bizkaia,-0.36952105,2.360572
2021-02-26,Bizkaia,-0.4331637,2.6611152
2021-02-27,Bizkaia,-0.5056449,4.904496
2021-02-28,Bizkaia,-0.48604077,5.882133
2021-03-01,Bizkaia,-0.36338997,4.426741
2021-03-02,Bizkaia,-0.27580425,5.1984067
2021-02-01,Burgos,22.12615,-71.80099
2021-02-02,Burgos,18.556503,-74.19352
2021-02-03,Burgos,-14.320135,-55.827003
2021-02-04,Burgos,-14.129716,-48.681095
2021-02-05,Burgos,-8.20559,-30.693525
2021-02-06,Burgos,-17.089302,-25.602959
2021-02-07,Burgos,-20.395596,-22.474123
2021-02-08,Burgos,-53.48479,-0.68720514
2021-02-09,Burgos,-57.504826,-8.27347
2021-02-10,Burgos,-60.266594,-13.253962
2021-02-11,Burgos,-61.279335,-17.74399
2021-02-12,Burgos,-60.000816,-25.47337
2021-02-13,Burgos,-59.24902,-34.11717
2021-02-14,Burgos,-59.63682,-36.15079
2021-02-15,Burgos,-59.70128,-41.580307
2021-02-16,Burgos,-59.810574,-43.018894
2021-02-17,Burgos,-56.03057,-49.6291
2021-02-18,Burgos,-79.61709,-24.013357
2021-02-19,Burgos,-79.701805,-23.807558
2021-02-20,Burgos,-79.700485,-23.83719
2021-02-21,Burgos,-79.825195,-23.702711
2021-02-22,Burgos,-81.62787,-20.670845
2021-02-23,Burgos,-81.98976,-19.341
2021-02-24,Burgos,-82.07348,-19.136635
2021-02-25,Burgos,-82.6334,-16.9154
2021-02-26,Burgos,-82.74764,-16.325064
2021-02-27,Burgos,-82.91285,-14.173203
2021-02-28,Burgos,-82.94451,-10.269312
2021-03-01,Burgos,-82.894554,-14.437632
2021-03-02,Burgos,-83.03073,-9.67012
2021-02-01,Cantabria,16.92479,-21.921665
2021-02-02,Cantabria,13.657612,-21.023382
2021-02-03,Cantabria,9.975757,-20.484964
2021-02-04,Cantabria,6.18059,-17.764767
2021-02-05,Cantabria,1.2194415,-16.685211
2021-02-06,Cantabria,-4.698892,-11.849806
2021-02-07,Cantabria,-7.0932574,-11.192619
2021-02-08,Cantabria,-16.351358,-3.2027783
2021-02-09,Cantabria,-22.05213,-5.199607
2021-02-10,Cantabria,-25.106848,-6.9277964
2021-02-11,Cantabria,-27.185396,-10.66479
2021-02-12,Cantabria,-34.985962,-19.846804
2021-02-13,Cantabria,-35.057503,-20.834423
2021-02-14,Cantabria,-35.159084,-21.876291
2021-02-15,Cantabria,-36.568645,-24.283333
2021-02-16,Cantabria,-37.022522,-27.448751
2021-02-17,Cantabria,-37.059032,-28.241959
2021-02-18,Cantabria,-37.418633,-29.915407
2021-02-19,Cantabria,-37.58427,-30.651724
2021-02-20,Cantabria,-37.704433,-31.499449
2021-02-21,Cantabria,-37.8317,-37.146503
2021-02-22,Cantabria,-37.577515,-37.928867
2021-02-23,Cantabria,-35.838634,-40.384243
2021-02-24,Cantabria,-35.60915,-40.659084
2021-02-25,Cantabria,-32.603703,-43.523613
2021-02-26,Cantabria,-32.404964,-43.71916
2021-02-27,Cantabria,-30.53662,-44.58707
2021-02-28,Cantabria,-30.345478,-44.509586
2021-03-01,Cantabria,-29.608887,-44.507412
2021-03-02,Cantabria,-27.961365,-43.719753
2021-02-01,Castellón/Castelló,-48.696747,27.58136
2021-02-02,Castellón/Castelló,-41.69347,32.633335
2021-02-03,Castellón/Castelló,-31.616848,40.01546
2021-02-04,Castellón/Castelló,-18.450214,42.13365
2021-02-05,Castellón/Castelló,-4.351632,44.513424
2021-02-06,Castellón/Castelló,9.287625,46.31731
2021-02-07,Castellón/Castelló,18.74114,46.29945
2021-02-08,Castellón/Castelló,30.42089,42.257946
2021-02-09,Castellón/Castelló,39.767838,29.500256
2021-02-10,Castellón/Castelló,39.419197,-10.079538
2021-02-11,Castellón/Castelló,28.594433,-23.770721
2021-02-12,Castellón/Castelló,15.29679,-22.869814
2021-02-13,Castellón/Castelló,8.779675,-21.571604
2021-02-14,Castellón/Castelló,3.5944955,-18.509989
2021-02-15,Castellón/Castelló,-4.753883,-14.629505
2021-02-16,Castellón/Castelló,-17.169674,-2.1632538
2021-02-17,Castellón/Castelló,-24.011059,-5.146977
2021-02-18,Castellón/Castelló,-35.45423,-17.596556
2021-02-19,Castellón/Castelló,-39.052467,-25.109766
2021-02-20,Castellón/Castelló,-40.42448,-29.366316
2021-02-21,Castellón/Castelló,-40.179165,-30.90002
2021-02-22,Castellón/Castelló,-39.447353,-39.045525
2021-02-23,Castellón/Castelló,-37.124947,-42.28653
2021-02-24,Castellón/Castelló,-33.423435,-45.531727
2021-02-25,Castellón/Castelló,-32.368496,-46.069805
2021-02-26,Castellón/Castelló,-31.346556,-46.630707
2021-02-27,Castellón/Castelló,-7.8435307,-42.373463
2021-02-28,Castellón/Castelló,-6.8821855,-42.540802
2021-03-01,Castellón/Castelló,-4.39442,-43.001648
2021-03-02,Castellón/Castelló,0.14187644,-43.2942
2021-02-01,Ciudad Real,35.068314,48.75257
2021-02-02,Ciudad Real,40.855362,37.96113
2021-02-03,Ciudad Real,49.924767,1.1622013
2021-02-04,Ciudad Real,43.726448,-25.51732
2021-02-05,Ciudad Real,34.589996,-34.981358
2021-02-06,Ciudad Real,24.703222,-34.831818
2021-02-07,Ciudad Real,17.856094,-35.684795
2021-02-08,Ciudad Real,5.9004407,-31.41039
2021-02-09,Ciudad Real,-7.4480166,-21.636168
2021-02-10,Ciudad Real,-29.34795,6.139695
2021-02-11,Ciudad Real,-35.069546,-3.3235943
2021-02-12,Ciudad Real,-42.989613,-13.912311
2021-02-13,Ciudad Real,-43.074875,-15.694018
2021-02-14,Ciudad Real,-42.874516,-15.241828
2021-02-15,Ciudad Real,-48.62947,-25.627447
2021-02-16,Ciudad Real,-46.385586,-30.171085
2021-02-17,Ciudad Real,-46.970745,-36.15177
2021-02-18,Ciudad Real,-45.84518,-40.915512
2021-02-19,Ciudad Real,-44.506897,-45.40744
2021-02-20,Ciudad Real,-43.97016,-46.934025
2021-02-21,Ciudad Real,-43.66689,-47.63166
2021-02-22,Ciudad Real,-35.431698,-50.667572
2021-02-23,Ciudad Real,-34.2,-52.11407
2021-02-24,Ciudad Real,-30.452034,-53.941944
2021-02-25,Ciudad Real,-29.811232,-54.661724
2021-02-26,Ciudad Real,-28.964148,-55.450615
2021-02-27,Ciudad Real,-7.887035,-48.788284
2021-02-28,Ciudad Real,-7.7385664,-48.75609
2021-03-01,Ciudad Real,-7.0480833,-49.202347
2021-03-02,Ciudad Real,-4.586576,-51.191483
2021-02-01,"Coruña, A",-30.53653,29.562391
2021-02-02,"Coruña, A",-22.77173,31.76219
2021-02-03,"Coruña, A",-8.843768,30.799877
2021-02-04,"Coruña, A",-3.0647037,29.552547
2021-02-05,"Coruña, A",4.2663856,29.477734
2021-02-06,"Coruña, A",12.798971,28.477253
2021-02-07,"Coruña, A",17.717054,26.405516
2021-02-08,"Coruña, A",25.406761,20.987602
2021-02-09,"Coruña, A",27.823975,12.092781
2021-02-10,"Coruña, A",27.072739,4.3694534
